Date,Open-nflx,High-nflx,Low-nflx,Close-nflx,Adj Close-nflx,Volume-nflx
8/13/15,120.989998,125.730003,119.339996,123.730003,123.730003,15284400
8/14/15,124.959999,125,123,123.389999,123.389999,8667700
8/17/15,123.139999,125.699997,122.589996,125.360001,125.360001,9233800
8/18/15,125.260002,126.75,123.550003,124.050003,124.050003,9382000
8/19/15,123.5,123.699997,121.5,122.059998,122.059998,10115300
8/20/15,119.800003,121.449997,111.339996,112.489998,112.489998,28045300
8/21/15,106.199997,110,102.75,103.959999,103.959999,33228300
8/24/15,88.75,109.629997,85.5,96.879997,96.879997,59951900
8/25/15,107.75,107.879997,101.5,101.519997,101.519997,37620700
8/26/15,107.150002,110.279999,102.019997,110.129997,110.129997,36164600
8/27/15,114.940002,118.25,113.019997,117.660004,117.660004,37056100
8/28/15,116.349998,119.349998,115.879997,117.629997,117.629997,20240200
8/31/15,115.239998,117,113.760002,115.029999,115.029999,17005600
9/1/15,109.349998,111.239998,103.82,105.790001,105.790001,35977100
9/2/15,109.309998,109.5,100.300003,105.440002,105.440002,39843300
9/3/15,102.690002,104.169998,100.110001,101.059998,101.059998,29546700
9/4/15,98.050003,99.93,97.339996,98.790001,98.790001,24212000
9/8/15,102.080002,102.5,93.550003,94.949997,94.949997,43479700
9/9/15,96.510002,102.790001,95.519997,99.18,99.18,35524400
9/10/15,99.419998,100.849998,96.779999,99.480003,99.480003,21031900
9/11/15,98.57,100.849998,97.230003,97.510002,97.510002,17373900
9/14/15,96.839996,97.910004,94.330002,95.690002,95.690002,15546000
9/15/15,95.220001,99.650002,93.610001,99.160004,99.160004,22591100
9/16/15,99.699997,104.480003,99.330002,104.080002,104.080002,28058200
9/17/15,103.669998,107.5,101.830002,104.209999,104.209999,25817700
9/18/15,102,104.360001,100.709999,102.620003,102.620003,21715000
9/21/15,103.300003,103.769997,99.559998,100.300003,100.300003,17900600
9/22/15,98.290001,99.900002,97,98.470001,98.470001,16717900
9/23/15,98.599998,99.739998,97.660004,98.07,98.07,10264500
9/24/15,97.110001,104,96.779999,103.760002,103.760002,21274500
9/25/15,105.300003,105.449997,101.57,102.239998,102.239998,19066600
9/28/15,101.57,103.330002,97.839996,99.470001,99.470001,17026600
9/29/15,99.629997,100.629997,96.849998,98.349998,98.349998,17405900
9/30/15,99.910004,103.459999,99.050003,103.260002,103.260002,17027600
10/1/15,102.910004,106.110001,101.120003,105.980003,105.980003,17426900
10/2/15,103.010002,106.870003,101.449997,106.110001,106.110001,21526700
10/5/15,107.480003,112.279999,105.760002,111.25,111.25,21157900
10/6/15,110.330002,112.25,105.639999,108.330002,108.330002,20629800
10/7/15,108.839996,109.779999,106.75,108.099998,108.099998,12329500
10/8/15,107.940002,115.050003,102.599998,114.93,114.93,42831900
10/9/15,114.110001,115.830002,112.440002,113.330002,113.330002,22455200
10/12/15,114.449997,115.419998,112.360001,113.449997,113.449997,12624500
10/13/15,112.849998,113.720001,108.779999,109.730003,109.730003,17512100
10/14/15,111.5,111.629997,108.050003,110.230003,110.230003,33231500
10/15/15,103.769997,104.879997,99.099998,101.089996,101.089996,48484300
10/16/15,100.209999,101.650002,98.410004,98.989998,98.989998,21340500
10/19/15,98.07,103.620003,96.260002,101.690002,101.690002,29964700
10/20/15,101.059998,102.110001,97.580002,98.989998,98.989998,17345600
10/21/15,99.669998,100.339996,97.010002,97.959999,97.959999,13728500
10/22/15,98.07,99.93,96.860001,97.32,97.32,12786800
10/23/15,97.610001,101.559998,97.269997,100.040001,100.040001,18019900
10/26/15,100.050003,103.309998,99.379997,103.040001,103.040001,12234800
10/27/15,102.580002,104.720001,101.230003,103.07,103.07,12066400
10/28/15,102.900002,106.209999,102.059998,105.800003,105.800003,13094000
10/29/15,105,106.910004,104.75,105.120003,105.120003,9841400
10/30/15,105.120003,110.099998,104.900002,108.379997,108.379997,15571500
11/2/15,109.199997,109.370003,106.300003,107.639999,107.639999,11784600
11/3/15,107.360001,111.050003,107.239998,109.739998,109.739998,12484100
11/4/15,110.360001,114.279999,109.389999,114.050003,114.050003,17505000
11/5/15,113.75,115.68,111.720001,113.5,113.5,13814900
11/6/15,113.389999,114.800003,112.050003,114.059998,114.059998,10936600
11/9/15,113.360001,114,108.639999,109.860001,109.860001,16154600
11/10/15,108.860001,112.839996,108.010002,112.699997,112.699997,11166400
11/11/15,113.080002,114.610001,111.410004,112.860001,112.860001,11039200
11/12/15,112.519997,115.25,108.199997,108.919998,108.919998,17568200
11/13/15,108.339996,109.07,103.269997,103.650002,103.650002,18819400
11/16/15,102.970001,111.650002,101.860001,111.349998,111.349998,19866200
11/17/15,112.110001,118.790001,111.699997,117.099998,117.099998,33016300
11/18/15,117.940002,121,116.099998,120.629997,120.629997,23353600
11/19/15,120.25,123.129997,119.610001,120.220001,120.220001,19253200
11/20/15,120.849998,124.07,119.209999,123.839996,123.839996,17977000
11/23/15,124.300003,126.199997,121.660004,125.029999,125.029999,15727000
11/24/15,123.669998,124.660004,120.029999,123.309998,123.309998,18335300
11/25/15,124.230003,125.199997,122.360001,124.160004,124.160004,10980700
11/27/15,123.849998,126.389999,123.589996,125.440002,125.440002,6645500
11/30/15,126.029999,126.599998,122.889999,123.330002,123.330002,13894000
12/1/15,124.470001,125.57,122.419998,125.370003,125.370003,12550800
12/2/15,125.529999,131.350006,124.93,128.929993,128.929993,24105700
12/3/15,129.619995,132.199997,126.389999,126.809998,126.809998,26647300
12/4/15,127,130.990005,125.75,130.929993,130.929993,20250400
12/7/15,131.190002,133.270004,122.75,125.360001,125.360001,23351600
12/8/15,121.510002,128.240005,121.099998,126.980003,126.980003,18591100
12/9/15,127.699997,128.779999,122.330002,124.199997,124.199997,17788800
12/10/15,124.5,125.209999,121.620003,122.910004,122.910004,13474100
12/11/15,121.449997,123,118.599998,118.910004,118.910004,16105300
12/14/15,119.769997,120.900002,114.660004,120.669998,120.669998,18679300
12/15/15,121.93,123.300003,118.540001,118.599998,118.599998,11760000
12/16/15,119.800003,123,118.089996,122.639999,122.639999,13181000
12/17/15,123.970001,126.349998,122.419998,122.510002,122.510002,17284900
12/18/15,120.849998,122.190002,117.919998,118.019997,118.019997,17948100
12/21/15,119.510002,119.589996,115.660004,116.629997,116.629997,11670000
12/22/15,117.300003,117.43,114.860001,116.239998,116.239998,9689000
12/23/15,116.910004,118.559998,115.779999,118.160004,118.160004,9324300
12/24/15,118.220001,118.800003,117.300003,117.330002,117.330002,3531300
12/28/15,117.260002,117.349998,113.849998,117.110001,117.110001,8424300
12/29/15,118.190002,119.599998,116.919998,119.120003,119.120003,8159200
12/30/15,118.949997,119.019997,116.43,116.709999,116.709999,8149700
12/31/15,116.209999,117.459999,114.279999,114.379997,114.379997,9273000
1/4/16,109,110,105.209999,109.959999,109.959999,20794800
1/5/16,110.449997,110.580002,105.849998,107.660004,107.660004,17664600
1/6/16,105.290001,117.910004,104.959999,117.68,117.68,33045700
1/7/16,116.360001,122.18,112.290001,114.559998,114.559998,33636700
1/8/16,116.330002,117.720001,111.099998,111.389999,111.389999,18067100
1/11/16,112.129997,116.790001,111.199997,114.970001,114.970001,21920400
1/12/16,116.110001,117.779999,115.080002,116.580002,116.580002,15133500
1/13/16,114.43,114.480003,104.529999,106.559998,106.559998,24921600
1/14/16,105.650002,109.25,101.209999,107.059998,107.059998,23664800
1/15/16,102.43,105.5,101.720001,104.040001,104.040001,19775100
1/19/16,106.57,110.139999,105.550003,107.889999,107.889999,35722800
1/20/16,108.910004,109.989998,97.050003,107.739998,107.739998,53009400
1/21/16,108.32,108.510002,102.099998,102.349998,102.349998,31027500
1/22/16,104.720001,104.989998,99.220001,100.720001,100.720001,26821800
1/25/16,99.779999,102.68,99,99.120003,99.120003,20321100
1/26/16,99.739998,100.550003,94.849998,97.830002,97.830002,22083900
1/27/16,96.610001,97.849998,90.589996,91.150002,91.150002,25556200
1/28/16,93.839996,95.25,90.110001,94.410004,94.410004,24562300
1/29/16,92,94.389999,90.629997,91.839996,91.839996,20463900
2/1/16,91.790001,97.18,91.300003,94.089996,94.089996,19684500
2/2/16,95.540001,96.650002,90.730003,91.489998,91.489998,21906500
2/3/16,92.410004,92.690002,86.139999,90.739998,90.739998,27466000
2/4/16,89.5,91.25,86.540001,89.709999,89.709999,19108600
2/5/16,88.230003,88.949997,81.860001,82.790001,82.790001,25929300
2/8/16,80.57,84.699997,79.949997,83.32,83.32,25035600
2/9/16,81.75,88.400002,81.550003,86.129997,86.129997,25892900
2/10/16,89,92.209999,87.419998,88.449997,88.449997,23146500
2/11/16,87.419998,88.389999,82.910004,86.349998,86.349998,21820300
2/12/16,86.639999,89.720001,85.260002,87.400002,87.400002,19067700
2/16/16,89,90.139999,87.540001,89.050003,89.050003,16356600
2/17/16,90.129997,94.769997,89.639999,94.760002,94.760002,18323800
2/18/16,94.800003,94.900002,90.309998,90.489998,90.489998,17695300
2/19/16,89.980003,91.400002,88.029999,89.230003,89.230003,14259200
2/22/16,90.75,93.110001,88.300003,91.93,91.93,16321800
2/23/16,91.400002,92.489998,89.050003,89.120003,89.120003,12744400
2/24/16,88.5,91.760002,86.699997,91.610001,91.610001,15972800
2/25/16,91.080002,94.809998,90.209999,94.529999,94.529999,17898800
2/26/16,95.300003,97.480003,94.25,94.790001,94.790001,16975200
2/29/16,94.809998,97.199997,93.339996,93.410004,93.410004,13663100
3/1/16,94.580002,99.160004,93.610001,98.300003,98.300003,17048800
3/2/16,98.010002,99.480003,95.900002,97.610001,97.610001,19102800
3/3/16,97.830002,98.349998,95.389999,97.93,97.93,15320900
3/4/16,98.760002,102.220001,98.32,101.580002,101.580002,23414600
3/7/16,101,101.790001,95.25,95.489998,95.489998,23855200
3/8/16,95,98.279999,94.5,96.230003,96.230003,14797000
3/9/16,96.82,98.370003,95,98,98,12298700
3/10/16,98.18,99.739998,95.449997,97.360001,97.360001,17002100
3/11/16,99.510002,99.599998,96.050003,97.660004,97.660004,15114300
3/14/16,97.199997,99.419998,97.169998,98.129997,98.129997,11251900
3/15/16,97.870003,98.510002,96.43,97.860001,97.860001,9691800
3/16/16,97.529999,99.730003,97.5,99.349998,99.349998,12630500
3/17/16,99.050003,101.389999,99,99.720001,99.720001,13825000
3/18/16,100.5,102.410004,100.010002,101.120003,101.120003,15453500
3/21/16,101.150002,102.099998,99.5,101.059998,101.059998,9578500
3/22/16,100.480003,101.519997,99.199997,99.839996,99.839996,9069900
3/23/16,99.75,100.389999,98.809998,99.589996,99.589996,8313500
3/24/16,98.639999,98.849998,97.07,98.360001,98.360001,10671100
3/28/16,98.339996,101.440002,97.82,101.209999,101.209999,12432200
3/29/16,101.080002,104.330002,101,104.129997,104.129997,16008900
3/30/16,104.650002,104.910004,101.480003,102.190002,102.190002,14705000
3/31/16,102.43,103.529999,101.050003,102.230003,102.230003,9747500
4/1/16,102.93,105.790001,102.470001,105.699997,105.699997,14182400
4/4/16,105.900002,105.919998,103.199997,104.349998,104.349998,10940400
4/5/16,103.470001,105.75,103.25,104.940002,104.940002,10060900
4/6/16,105.300003,106.440002,104.25,104.830002,104.830002,9605800
4/7/16,104.309998,106.440002,103.599998,104.449997,104.449997,10774900
4/8/16,105.120003,105.330002,102.82,103.809998,103.809998,7857600
4/11/16,104.040001,104.980003,102.620003,102.68,102.68,7451300
4/12/16,103.150002,107.220001,102.209999,106.980003,106.980003,12437000
4/13/16,108,111.279999,107.879997,109.650002,109.650002,16701700
4/14/16,110.010002,111.639999,109.150002,110.419998,110.419998,9553700
4/15/16,110.639999,111.849998,109.779999,111.510002,111.510002,11746100
4/18/16,109.900002,110.699997,106.019997,108.400002,108.400002,32816400
4/19/16,99.489998,101.370003,94.199997,94.339996,94.339996,55728800
4/20/16,94.339996,96.980003,93.139999,96.769997,96.769997,26613500
4/21/16,97.309998,97.379997,94.779999,94.980003,94.980003,19919400
4/22/16,94.849998,96.690002,94.209999,95.900002,95.900002,15806300
4/25/16,95.699997,95.75,92.800003,93.559998,93.559998,14985400
4/26/16,93.5,93.550003,91.25,92.43,92.43,15330900
4/27/16,92.18,92.5,90.209999,91.040001,91.040001,12218900
4/28/16,91.5,92.669998,90.089996,90.279999,90.279999,11474900
4/29/16,90.5,90.559998,88.209999,90.029999,90.029999,13968000
5/2/16,90.410004,93.220001,89.889999,93.110001,93.110001,12547000
5/3/16,92.080002,93.25,91.300003,91.540001,91.540001,10593900
5/4/16,91,92.160004,90.349998,90.790001,90.790001,7394700
5/5/16,90.910004,92.080002,89.25,89.370003,89.370003,10368500
5/6/16,88.830002,90.879997,88.110001,90.839996,90.839996,10433900
5/9/16,90.730003,91.830002,89.900002,90.540001,90.540001,9543700
5/10/16,91.139999,93.25,91.089996,92.889999,92.889999,11175900
5/11/16,92.400002,92.589996,89.900002,90.019997,90.019997,11692900
5/12/16,90.32,90.410004,85.739998,87.739998,87.739998,20408100
5/13/16,87.389999,88.589996,86.260002,87.879997,87.879997,11571400
5/16/16,87.559998,90,86.150002,89.120003,89.120003,11247800
5/17/16,89,90.870003,88.169998,88.629997,88.629997,11571300
5/18/16,88.25,91.720001,88.25,90.5,90.5,13911800
5/19/16,90.160004,91.269997,88.300003,89.550003,89.550003,11450300
5/20/16,90.080002,93.279999,89.980003,92.489998,92.489998,15063000
5/23/16,92.980003,95.290001,92.849998,94.889999,94.889999,13992300
5/24/16,95.980003,99.139999,95.75,97.889999,97.889999,21246000
5/25/16,99,100.309998,98.300003,100.199997,100.199997,15142900
5/26/16,103.209999,104,101.379997,102.809998,102.809998,17824700
5/27/16,102.440002,103.5,101.440002,103.300003,103.300003,9092100
5/31/16,102.949997,103.449997,102.129997,102.57,102.57,8725700
6/1/16,101.5,101.919998,100.160004,101.510002,101.510002,8393400
6/2/16,101.389999,102.150002,100.769997,101.25,101.25,7992400
6/3/16,100.989998,101,98.529999,99.589996,99.589996,9224000
6/6/16,100.290001,101.07,99.720001,100.739998,100.739998,6828100
6/7/16,101.199997,101.629997,99.769997,99.889999,99.889999,6474700
6/8/16,100.019997,100.279999,97.599998,97.860001,97.860001,9423900
6/9/16,97.220001,98.43,96.660004,97.089996,97.089996,8923800
6/10/16,94.879997,95.349998,93.279999,93.75,93.75,12907900
6/13/16,95.019997,97.199997,93.620003,93.849998,93.849998,13484300
6/14/16,94.160004,95.800003,93.269997,94.120003,94.120003,9480400
6/15/16,94.610001,95.459999,93.5,94.290001,94.290001,7675400
6/16/16,94.18,95.559998,93.25,95.440002,95.440002,7550800
6/17/16,95.75,95.769997,94.199997,94.449997,94.449997,8046800
6/20/16,95.220001,95.879997,93.650002,93.800003,93.800003,9026400
6/21/16,93.870003,93.879997,90.769997,90.989998,90.989998,15199700
6/22/16,90.779999,91.980003,89.769997,90.010002,90.010002,9454700
6/23/16,90.620003,91.68,88.150002,91.660004,91.660004,10819000
6/24/16,87.529999,90.489998,87.209999,88.440002,88.440002,11248600
6/27/16,87.879997,88,84.809998,85.330002,85.330002,13730500
6/28/16,87.410004,88.879997,86.410004,87.970001,87.970001,11545600
6/29/16,89.669998,91.970001,88.699997,91.059998,91.059998,11687100
6/30/16,90.910004,91.720001,89.900002,91.480003,91.480003,9099000
7/1/16,95,97,94.800003,96.669998,96.669998,16167200
7/5/16,95.199997,101.269997,93.309998,97.910004,97.910004,25879400
7/6/16,95.029999,96,93.550003,94.599998,94.599998,16301200
7/7/16,94.699997,95.379997,93.18,95.099998,95.099998,9913500
7/8/16,96,97.410004,95.300003,97.059998,97.059998,8335400
7/11/16,96.190002,96.870003,94.300003,94.669998,94.669998,13276200
7/12/16,95.07,96.720001,94.089996,95.970001,95.970001,11617400
7/13/16,96.260002,96.720001,94.800003,96.43,96.43,8768900
7/14/16,97,98.269997,96.800003,98.019997,98.019997,9885000
7/15/16,98.519997,98.699997,97.410004,98.389999,98.389999,9041900
7/18/16,98.43,99.839996,97.239998,98.809998,98.809998,28669700
7/19/16,85.43,86.75,84.5,85.839996,85.839996,55681200
7/20/16,86.669998,88.489998,85.82,87.910004,87.910004,23525100
7/21/16,88.300003,88.379997,85.209999,85.989998,85.989998,16084000
7/22/16,86.480003,86.5,85.110001,85.889999,85.889999,11363900
7/25/16,85.730003,87.870003,85.010002,87.660004,87.660004,14135000
7/26/16,91.029999,93.099998,90.900002,91.410004,91.410004,19577600
7/27/16,91.5,92.059998,90.099998,92.040001,92.040001,8727500
7/28/16,91.919998,92.209999,90.68,91.650002,91.650002,6227700
7/29/16,91.190002,91.75,90.589996,91.25,91.25,6960200
8/1/16,91.230003,94.669998,90.5,94.370003,94.370003,10666900
8/2/16,94,94.080002,92.18,93.559998,93.559998,9836200
8/3/16,93.279999,94.669998,92.550003,93.099998,93.099998,7030900
8/4/16,93.199997,93.730003,91.82,93.440002,93.440002,6043400
8/5/16,93.769997,97.739998,93.559998,97.029999,97.029999,18364800
8/8/16,95.910004,95.93,94,95.110001,95.110001,10135400
8/9/16,95.120003,95.809998,93.480003,93.989998,93.989998,9175400
8/10/16,94.400002,94.75,92.949997,93.93,93.93,6511100
8/11/16,94.599998,96.330002,94.370003,95.889999,95.889999,8547700
8/12/16,95.529999,96.830002,95.080002,96.589996,96.589996,6592900
8/15/16,96.830002,96.910004,95.239998,95.309998,95.309998,7304600
8/16/16,95.190002,95.610001,94.400002,95.120003,95.120003,6311300
8/17/16,94.940002,96.93,94.849998,96.370003,96.370003,8315600
8/18/16,95.980003,97.220001,95.169998,96.160004,96.160004,7252600
8/19/16,96.050003,96.779999,95.510002,95.870003,95.870003,6942900
8/22/16,95.669998,96.129997,94.949997,95.260002,95.260002,5830500
8/23/16,95.68,96.589996,95.480003,95.940002,95.940002,5239100
8/24/16,96.129997,96.360001,94.910004,95.18,95.18,6276500
8/25/16,96.379997,98.25,96.040001,97.32,97.32,10823100
8/26/16,97.330002,97.949997,96.57,97.580002,97.580002,6617600
8/29/16,96.970001,98.449997,96.57,97.300003,97.300003,8008400
8/30/16,97.839996,98.849998,97.139999,97.449997,97.449997,6093500
8/31/16,97.480003,97.879997,96.760002,97.449997,97.449997,4690600
9/1/16,97.809998,97.980003,96.919998,97.379997,97.379997,4148600
9/2/16,97.900002,98.18,97.010002,97.379997,97.379997,4247200
9/6/16,97.760002,100.32,97.650002,100.089996,100.089996,9036100
9/7/16,100.110001,100.190002,98.419998,99.150002,99.150002,6468500
9/8/16,99.230003,100.050003,98.82,99.660004,99.660004,5201200
9/9/16,99.059998,99.389999,96.5,96.5,96.5,7373300
9/12/16,95.910004,99.290001,95.709999,99.050003,99.050003,7718400
9/13/16,97.169998,98,95.330002,96.089996,96.089996,11788100
9/14/16,97.349998,98.349998,96.959999,97.010002,97.010002,8481000
9/15/16,97.230003,97.970001,96.529999,97.339996,97.339996,5293500
9/16/16,97.099998,99.489998,97.040001,99.480003,99.480003,9445100
9/19/16,99.900002,100.349998,97.82,98.059998,98.059998,8616200
9/20/16,98.779999,99.160004,97.660004,98.25,98.25,4736800
9/21/16,96.900002,97.099998,93.260002,94.879997,94.879997,20042200
9/22/16,95.540001,95.879997,94.230003,95.830002,95.830002,11215000
9/23/16,95.75,96.970001,95.43,95.940002,95.940002,6179500
9/26/16,95.379997,95.379997,94.040001,94.559998,94.559998,6739200
9/27/16,95.040001,97.639999,95,97.07,97.07,9680100
9/28/16,97.099998,97.589996,96.019997,97.480003,97.480003,7235100
9/29/16,97.309998,98.309998,96.599998,96.669998,96.669998,6217600
9/30/16,96.900002,99.529999,96.790001,98.550003,98.550003,9807900
10/3/16,98,103.389999,98,102.629997,102.629997,15344500
10/4/16,103.190002,104.440002,101.860001,102.339996,102.339996,12143100
10/5/16,103.5,106.970001,103.43,106.279999,106.279999,12942900
10/6/16,104.970001,105.470001,103.879997,105.07,105.07,6587700
10/7/16,103.980003,106.5,103.550003,104.82,104.82,8659500
10/10/16,103.18,104.529999,102.760002,103.330002,103.330002,6699700
10/11/16,102.309998,102.900002,99.860001,100.589996,100.589996,9032900
10/12/16,100.879997,102.470001,99.220001,99.5,99.5,7426500
10/13/16,98.010002,100.5,97.629997,100.230003,100.230003,8319300
10/14/16,101.589996,102.099998,100.349998,101.470001,101.470001,9531100
10/17/16,100.5,100.730003,98.379997,99.800003,99.800003,26589500
10/18/16,116.629997,119.82,116.5,118.790001,118.790001,42168200
10/19/16,118.25,122.449997,118,121.870003,121.870003,21981700
10/20/16,121.970001,123.75,121.059998,123.349998,123.349998,14492800
10/21/16,122.5,127.849998,122.309998,127.5,127.5,18832400
10/24/16,127.419998,129.289993,126.150002,127.330002,127.330002,15980700
10/25/16,126.519997,128.059998,125.75,126.510002,126.510002,8253900
10/26/16,126.290001,128.720001,125.75,126.970001,126.970001,8602400
10/27/16,127.43,128.179993,125.93,126.470001,126.470001,6914200
10/28/16,126.080002,128.929993,126.010002,126.57,126.57,7077300
10/31/16,126.849998,126.900002,124.400002,124.870003,124.870003,6517500
11/1/16,124.980003,125.830002,121.800003,123.300003,123.300003,6978600
11/2/16,122.830002,124.07,121.830002,122.339996,122.339996,4816500
11/3/16,122.309998,123.720001,121.839996,122.139999,122.139999,5041300
11/4/16,122,123.43,121.620003,122.029999,122.029999,5077700
11/7/16,124.260002,125.75,123.370003,124.580002,124.580002,5827100
11/8/16,124.120003,125.809998,123.220001,124.339996,124.339996,4690800
11/9/16,121.839996,123.650002,120.860001,122.190002,122.190002,7705700
11/10/16,122.760002,122.970001,113.699997,115.419998,115.419998,19718700
11/11/16,114.900002,116.629997,113.110001,114.779999,114.779999,11080300
11/14/16,114.75,115.900002,110.68,113.379997,113.379997,9932400
11/15/16,114.550003,116.410004,113.089996,113.589996,113.589996,7445100
11/16/16,112.959999,116.120003,111.809998,115.190002,115.190002,5933700
11/17/16,115.129997,116.809998,113.559998,115.029999,115.029999,6232700
11/18/16,115.730003,116.419998,113.510002,115.209999,115.209999,6746800
11/21/16,116.199997,118.720001,116.190002,117.959999,117.959999,7064500
11/22/16,118.32,119.459999,116.980003,118.040001,118.040001,7007200
11/23/16,117.760002,118.889999,117.309998,117.690002,117.690002,4521300
11/25/16,117.639999,118.389999,117.18,117.410004,117.410004,1616300
11/28/16,117.050003,117.620003,115.709999,116.93,116.93,5278900
11/29/16,117.300003,119.18,117.129997,117.510002,117.510002,7082300
11/30/16,119,120.370003,116.389999,117,117,7715100
12/1/16,117.519997,118.68,113.949997,117.220001,117.220001,8636900
12/2/16,116.75,120.980003,116.75,120.809998,120.809998,8953600
12/5/16,120.730003,120.75,118.400002,119.160004,119.160004,7626300
12/6/16,120.099998,124.790001,119.419998,124.57,124.57,11513200
12/7/16,124.480003,125.75,123.25,125.389999,125.389999,8204700
12/8/16,125.400002,126.349998,122.160004,123.239998,123.239998,8987700
12/9/16,123.779999,124.300003,121.730003,122.879997,122.879997,4700800
12/12/16,122.839996,124.029999,122.300003,122.830002,122.830002,3917600
12/13/16,123.510002,125.089996,122.779999,123.779999,123.779999,5564500
12/14/16,123.43,124.400002,122.5,123.440002,123.440002,6110300
12/15/16,123.440002,127.43,122.949997,125,125,7376200
12/16/16,126.389999,126.68,124.010002,124.220001,124.220001,7868000
12/19/16,124.300003,126.440002,122.870003,125.449997,125.449997,4867300
12/20/16,125.459999,126.300003,124.639999,125.120003,125.120003,3937800
12/21/16,125.529999,127.739998,125,126.5,126.5,6514800
12/22/16,126.839996,127.5,125.18,125.580002,125.580002,4160700
12/23/16,125.610001,126.279999,125.080002,125.589996,125.589996,2010400
12/27/16,126.239998,129.050003,125.699997,128.350006,128.350006,5288200
12/28/16,129.070007,129.070007,125.760002,125.889999,125.889999,4389200
12/29/16,125.949997,126.139999,124.199997,125.330002,125.330002,3445100
12/30/16,126.239998,126.57,123.599998,123.800003,123.800003,4455400
1/3/17,124.959999,128.190002,124.309998,127.489998,127.489998,9437900
1/4/17,127.489998,130.169998,126.550003,129.410004,129.410004,7843600
1/5/17,129.220001,132.75,128.899994,131.809998,131.809998,10185500
1/6/17,132.080002,133.880005,129.809998,131.070007,131.070007,10657900
1/9/17,131.479996,131.990005,129.889999,130.949997,130.949997,5771800
1/10/17,131.270004,132.220001,129.289993,129.889999,129.889999,5985800
1/11/17,130.910004,131.5,129.25,130.5,130.5,5615100
1/12/17,130.630005,130.850006,128.5,129.179993,129.179993,5388900
1/13/17,131.149994,133.929993,130.580002,133.699997,133.699997,10515000
1/17/17,135.039993,135.399994,132.089996,132.889999,132.889999,12220200
1/18/17,133.210007,133.649994,131.059998,133.259995,133.259995,16168600
1/19/17,142.009995,143.460007,138.25,138.410004,138.410004,23203400
1/20/17,139.360001,140.789993,137.660004,138.600006,138.600006,9497400
1/23/17,138.649994,139.490005,137.309998,137.389999,137.389999,7433900
1/24/17,138.110001,140.929993,137.029999,140.110001,140.110001,7754700
1/25/17,140.800003,141.389999,139.050003,139.520004,139.520004,7238100
1/26/17,140.449997,141.210007,138.509995,138.960007,138.960007,6038300
1/27/17,139.460007,142.490005,139,142.449997,142.449997,8323900
1/30/17,141.770004,141.970001,138.800003,141.220001,141.220001,8122500
1/31/17,140.550003,141.830002,139.699997,140.710007,140.710007,4411600
2/1/17,141.199997,142.410004,139.300003,140.779999,140.779999,6033400
2/2/17,140.610001,141.039993,139.050003,139.199997,139.199997,3462400
2/3/17,139.509995,140.639999,139.100006,140.25,140.25,3512600
2/6/17,140,141,139.160004,140.970001,140.970001,3552100
2/7/17,141.490005,144.279999,141.050003,144,144,8573500
2/8/17,143.570007,145.070007,142.559998,144.740005,144.740005,6887100
2/9/17,144.979996,145.089996,143.580002,144.139999,144.139999,4555100
2/10/17,144.679993,145.300003,143.970001,144.820007,144.820007,6171900
2/13/17,145.190002,145.949997,143.050003,143.199997,143.199997,4790400
2/14/17,143.199997,144.110001,140.050003,140.820007,140.820007,8367800
2/15/17,140.720001,142.429993,140.509995,142.270004,142.270004,5309100
2/16/17,142.419998,142.440002,141.070007,142.009995,142.009995,2847500
2/17/17,141.75,142.899994,141.270004,142.220001,142.220001,4588100
2/21/17,142.990005,143.380005,141.809998,142.600006,142.600006,3571500
2/22/17,142.919998,144,142.169998,143.860001,143.860001,3482000
2/23/17,144.449997,144.490005,141.520004,142.779999,142.779999,4668000
2/24/17,141.880005,143.559998,141.550003,143.25,143.25,3302700
2/27/17,143.119995,143.919998,142.380005,143.410004,143.410004,3907400
2/28/17,143.300003,143.570007,141.850006,142.130005,142.130005,3862200
3/1/17,142.839996,143.259995,142.100006,142.649994,142.649994,4170600
3/2/17,142.149994,142.699997,139.089996,139.529999,139.529999,6119900
3/3/17,139.690002,140.910004,138.259995,139.139999,139.139999,5399800
3/6/17,141,142.839996,140.539993,141.940002,141.940002,7116100
3/7/17,141.990005,142.399994,140.380005,141.429993,141.429993,4241000
3/8/17,141.470001,142.059998,139.770004,140.320007,140.320007,4085500
3/9/17,140.039993,141.240005,139.740005,140.529999,140.529999,2652700
3/10/17,141.389999,141.800003,140.279999,140.889999,140.889999,3318500
3/13/17,140.899994,143.710007,140.320007,143.520004,143.520004,4922400
3/14/17,142.949997,143.309998,141.699997,143.190002,143.190002,4660300
3/15/17,144.199997,145.520004,143.229996,145.25,145.25,5987200
3/16/17,145.5,146.5,144.220001,144.389999,144.389999,5286500
3/17/17,144.050003,145.759995,143.399994,145.110001,145.110001,6281300
3/20/17,145.449997,146.25,144.580002,145.830002,145.830002,3421000
3/21/17,146.75,147.699997,142.100006,142.419998,142.419998,7669800
3/22/17,142.539993,143.800003,140.759995,142.649994,142.649994,6486900
3/23/17,142.139999,142.889999,141.259995,141.839996,141.839996,3712600
3/24/17,142.360001,142.800003,141.580002,142.020004,142.020004,3546600
3/27/17,140.830002,144.389999,140,144.059998,144.059998,4771700
3/28/17,144.100006,146.110001,143.919998,145.169998,145.169998,4638000
3/29/17,145.5,147.179993,144.910004,146.470001,146.470001,3855000
