Date,Open-amzn,High-amzn,Low-amzn,Close-amzn,Adj Close-amzn,Volume-amzn,SMA-7,SMA-21,SMA-90,Change,% Change,Gain,Loss,Average Gain,Average Loss,RS,RSI-14 Day,TR,DM+1,DM-1,TR-14,DM+1-14,DM-1+14,dl+1-14,dl-1-14,dl14diff,dl14sum,DX,ADX
7/5/16,722.799988,729.559998,719.609985,728.099976,728.099976,2431400,711.8957084,716.2452364,649.4086656,2.419983,0.333477982,2.419983,0,4.328161064,2.960187186,1.462124113,59.38466324,9.950013,1.559998,0,186.550171,42.849977,50.699952,22.96967983,27.17764971,4.207969876,50.14732954,8.391214279,37.40587532
7/6/16,725.710022,737.77002,722.580017,737.609985,737.609985,3938200,717.4171317,716.7633319,651.4351101,9.510009,1.306140546,9.510009,0,4.698293059,2.748745244,1.709250091,63.08941713,15.190003,8.210022,0,192.530152,49.309999,50.699952,25.61157226,26.33351269,0.721940426,51.94508494,1.3898147,36.76647557
7/7/16,739.330017,739.549988,731.630005,736.570007,736.570007,2945800,723.8757063,717.374285,653.48011,-1.039978,-0.14099294,0,1.039978,4.362700698,2.626690441,1.660911629,62.41889474,7.919983,1.779968,0,187.750123,51.089967,42.649964,27.21168231,22.71634411,4.4953382,49.92802641,9.003636881,36.07832185
7/8/16,740.140015,746.099976,738,745.809998,745.809998,3429200,729.2842757,718.2871414,655.3331102,9.239991,1.254462022,9.239991,0,4.711078577,2.439069695,1.931506339,65.88784453,9.529969,6.549988,0,178.260073,57.639955,36.529969,32.33475339,20.49251321,11.84224019,52.8272666,22.41690882,35.3243886
7/11/16,750,755.900024,747,753.780029,753.780029,3195300,734.738569,719.5314273,657.2616658,7.970031,1.068640944,7.970031,0,4.943860893,2.264850431,2.182864186,68.58175713,10.090026,9.800048,0,173.430116,64.330017,36.529969,37.09276018,21.06322122,16.02953895,58.1559814,27.56300997,33.95020245
7/12/16,756.859985,757.340027,740.330017,748.210022,748.210022,5623700,739.3942871,720.9742868,659.1585551,-5.570007,-0.738943297,0,5.570007,4.590727972,2.500933043,1.835606109,64.73417105,17.01001,0,6.669983,184.760073,64.330017,43.199952,34.8181379,23.38164913,11.43648877,58.19978703,19.65039625,31.45171692
7/13/16,746.76001,756.869995,741.25,742.630005,742.630005,4142300,741.8157174,722.2785732,661.019555,-5.580017,-0.745782178,0,5.580017,4.262818831,2.720867612,1.566713063,61.03966531,15.619995,0,0,190.950075,64.330017,38.049988,33.68944317,19.92666827,13.7627749,53.61611144,25.66910306,29.20289038
7/14/16,748.859985,749.039978,739.02002,741.200012,741.200012,2390500,743.6871511,723.3214315,663.0017775,-1.429993,-0.192557935,0,1.429993,3.958331771,2.628662282,1.505835039,60.09314323,10.019958,0,2.22998,189.450014,59.210022,40.279968,31.25363823,21.26152812,9.992110109,52.51516635,19.02709408,27.65711864
7/15/16,746.549988,746.549988,734.049988,735.440002,735.440002,3121400,743.3771536,724.3300026,664.9482218,-5.76001,-0.777119523,0,5.76001,3.675593788,2.852329976,1.288628531,56.30570945,12.5,0,4.970032,172.070009,59.210022,24.950012,34.41042535,14.49991904,19.91050631,48.91034439,40.70817034,25.62863275
7/18/16,735.48999,741.599976,728.719971,736.070007,736.070007,2954900,743.305725,725.213812,666.9104444,0.630005,0.085663684,0.630005,0,3.458051732,2.648592121,1.305618825,56.62769625,12.880005,0,5.330017,168.109987,59.210022,20.200012,35.22100207,12.01595001,23.20505206,47.23695208,49.12478693,24.00783866
7/19/16,732.5,743.330017,732.309998,739.950012,739.950012,2216800,742.4685841,726.811907,668.921778,3.880005,0.527124453,3.880005,0,3.488191251,2.459406969,1.418305833,58.64873721,11.020019,1.730041,0,162.489991,49.76007,20.200012,30.62346776,12.43154232,18.19192543,43.05501008,42.25274922,23.5694443
7/20/16,744,746.25,740.700012,745.719971,745.719971,2214000,741.3171473,728.3219052,670.8785556,5.769959,0.779776864,5.769959,0,3.651174661,2.283735043,1.598773322,61.52030685,6.299988,2.919983,0,157.239991,41.180053,20.200012,26.18930002,12.84661228,13.34268774,39.03591231,34.18054543,23.85812262
7/21/16,747.5,749.359985,742.789978,744.429993,744.429993,2317100,740.7771431,729.6842855,672.7792223,-1.289978,-0.172984237,0,1.289978,3.390376471,2.212752397,1.532198757,60.50862921,6.570007,3.109985,0,156.979981,44.290038,19.200012,28.21381282,12.23086656,15.98294626,40.44467938,39.51804417,24.93748752
7/22/16,747.789978,751.280029,743.530029,744.859985,744.859985,2277700,741.0957117,731.3157145,674.6441108,0.429992,0.057761241,0.429992,0,3.178920438,2.054698654,1.547146795,60.74038599,7.75,1.920044,0,152.349976,37.580077,19.200012,24.66693989,12.60256976,12.06437013,37.26950965,32.37061675,26.51900649
7/25/16,746.549988,748.5,735.349976,739.609985,739.609985,2679300,740.868565,732.1504749,676.4812215,-5.25,-0.704830452,0,5.25,2.951854692,2.282934465,1.293008949,56.38918022,13.150024,0,8.180053,155.549987,36.020079,27.380065,23.15659403,17.60210047,5.554493553,40.7586945,13.62775138,26.89304486
7/26/16,742.710022,743.130005,732.75,735.590027,735.590027,2529700,740.8899971,733.8947608,678.438444,-4.019958,-0.54352403,0,4.019958,2.741007928,2.407007574,1.138761655,53.24397191,10.380005,0,2.599976,150.739989,27.810057,29.980041,18.44902417,19.88857847,1.439554304,38.33760264,3.754940855,27.06198244
7/27/16,737.969971,740.940002,733.859985,736.669983,736.669983,2913100,740.975708,736.0523798,680.4894436,1.079956,0.146814932,1.079956,0,2.622361362,2.235078462,1.173274857,53.986492,7.080017,0,0,149.900023,26.030089,29.980041,17.36496665,20.00002428,2.635057634,37.36499093,7.05221002,26.92259481
7/28/16,745.97998,753.359985,739.700012,752.609985,752.609985,7617600,742.7842756,738.1790451,682.6964437,15.940002,2.163791435,15.940002,0,3.573621408,2.07543,1.721870363,63.26055738,16.690002,12.419983,0,157.060056,31.900084,29.980041,20.31075552,19.08826583,1.222489695,39.39902135,3.102842795,25.54301866
7/29/16,765,766,755,758.809998,758.809998,6777100,744.6542794,740.2366652,684.9001105,6.200013,0.823801587,6.200013,0,3.761220807,1.927185,1.951665671,66.12082426,13.390015,12.640015,0,160.360045,34.740051,29.980041,21.66378227,18.69545559,2.96832668,40.35923786,7.354763958,24.09957252
8/1/16,759.869995,770.5,757.059998,767.73999,767.73999,3578200,747.984279,742.7185698,687.1013326,8.929992,1.176841637,8.929992,0,4.130418749,1.789528929,2.308103928,69.77120363,13.440002,4.5,0,156.790037,39.240051,23.310058,25.02713294,14.86705306,10.16007988,39.89418601,25.46757033,24.51508495
8/2/16,763.809998,765.01001,757.02002,760.580017,760.580017,3603300,750.2299979,744.3804757,689.0749993,-7.159973,-0.932603888,0,7.159973,3.835388839,2.173132077,1.764912901,63.83249543,10.71997,0,0.039978,151.890012,39.240051,23.350036,25.83451702,15.37298977,10.46152725,41.20750678,25.38743076,24.4949655
8/3/16,757.059998,758.890015,752.25,754.640015,754.640015,3581500,752.377145,745.644287,691.0168884,-5.940002,-0.78098318,0,5.940002,3.561432493,2.442194214,1.458292085,59.32135135,8.330017,0,4.77002,150.200071,39.240051,25.890076,26.12518805,17.23705976,8.888128289,43.36224781,20.49738825,24.59998651
8/4/16,753.700012,765,750.349976,760.77002,760.77002,3178200,755.9742869,746.7471459,692.8714444,6.130005,0.812308502,6.130005,0,3.744901958,2.26775177,1.65137208,62.28367917,14.650024,6.109985,0,152.350095,45.350036,20.920044,29.76698899,13.73155954,16.03542945,43.49854852,36.86428627,24.32542336
8/5/16,764.809998,768.469971,763.090027,765.97998,765.97998,2704400,760.1614293,748.1476208,694.7302219,5.20996,0.684827197,5.20996,0,3.849548961,2.105769501,1.828096076,64.64052234,7.699951,3.469971,0,147.170041,48.820007,15.590027,33.17251709,10.59320694,22.57931015,43.76572403,51.59130952,24.50160355
8/8/16,766.809998,767,761.02002,766.559998,766.559998,1986300,762.1542883,749.135716,696.651555,0.580018,0.075722345,0.580018,0,3.616011035,1.955357394,1.849283945,64.90346279,5.97998,0,2.070007,142.130002,47.089966,17.660034,33.13161566,12.42526824,20.70634742,45.5568839,45.45163243,24.73009521
8/9/16,767.390015,772.599976,766.900024,768.309998,768.309998,1876100,763.5114311,749.8276193,698.5383328,1.75,0.228292633,1.75,0,3.482724533,1.815689009,1.918128334,65.73145915,6.039978,5.599976,0,141.869992,49.769959,17.660034,35.08138564,12.44804046,22.63334518,47.5294261,47.61964754,25.69003107
8/10/16,769.799988,772.099976,766.190002,768.559998,768.559998,1604300,763.6285751,750.7966658,700.4868883,0.25,0.032538949,0.25,0,3.251815637,1.685996937,1.928719778,65.85538816,5.909974,0,0.710022,141.209959,46.659974,18.370056,33.04297681,13.00903713,20.03393967,46.05201394,43.50285245,25.97466024
8/11/16,769.940002,773.75,769.119995,771.23999,771.23999,2019700,765.1514284,752.159046,702.5435547,2.679992,0.34870303,2.679992,0,3.210971092,1.565568584,2.050993565,67.2237919,5.190002,1.650024,0,138.649961,46.389954,18.370056,33.45832459,13.24923272,20.20909187,46.70755731,43.26728486,26.75299367
8/12/16,768.460022,773.150024,768.419983,772.559998,772.559998,1563300,767.711426,753.6523787,704.4377767,1.320008,0.171153988,1.320008,0,3.0759023,1.453742256,2.115851201,67.90604122,4.730041,0,0.700012,130.229978,46.389954,10.890015,35.62156326,8.362141473,27.25942179,43.98370474,61.97618403,30.20645315
8/15/16,771.900024,772.039978,767.710022,768.48999,768.48999,2118500,768.8142789,755.2261876,706.40511,-4.070008,-0.52682096,0,4.070008,2.856194992,1.640618381,1.740925876,63.51597799,4.849976,0,0.709961,124.699949,46.389954,9,37.20126141,7.217324524,29.98393688,44.41858593,67.50313243,34.7598954
8/16/16,768.619995,768.72998,763.820007,764.039978,764.039978,1604600,768.5371357,756.558091,708.2877767,-4.450012,-0.579059202,0,4.450012,2.652181064,1.841289354,1.440393417,59.02300043,4.909973,0,3.890015,122.529905,46.389954,12.890015,37.8601077,10.51989308,27.34021462,48.38000078,56.51139764,38.29269452
8/17/16,764.409973,765.219971,759.200012,764.630005,764.630005,1891100,768.2614224,757.7333288,710.1622213,0.590027,0.077224624,0.590027,0,2.504884346,1.709768686,1.465042825,59.43275347,6.019959,0,4.619995,111.859862,33.969971,17.51001,30.36832908,15.65352369,14.71480539,46.02185277,31.97351802,40.3548856
8/18/16,764,765.169983,760.599976,764.460022,764.460022,1458800,767.7114259,758.6257121,711.9543328,-0.169983,-0.022230752,0,0.169983,2.325964035,1.599783994,1.453923807,59.24893849,4.570007,0,0,103.039854,21.329956,17.51001,20.70068539,16.9934344,3.707250983,37.69411979,9.835090999,40.53205182
8/19/16,761.900024,762.48999,756.890015,757.309998,757.309998,2343200,766.104283,759.2390457,713.5375549,-7.150024,-0.935303848,0,7.150024,2.159823747,1.996229709,1.08195151,51.96814165,7.570007,0,3.709961,97.169859,16.829956,21.219971,17.32014039,21.83801769,4.517877298,39.15815809,11.53751228,39.53704768
8/22/16,757.5,759.849976,752.099976,759.47998,759.47998,1679300,764.4242816,759.935236,715.0789992,2.169982,0.286538142,2.169982,0,2.160549336,1.853641872,1.165569989,53.82278083,7.75,0,4.790039,94.199889,16.829956,25.970032,17.86621638,27.56906858,9.702852198,45.43528496,21.35532374,39.24904003
8/23/16,763.309998,764.700012,761,762.450012,762.450012,1524100,762.9799979,761.0228563,716.5963325,2.970032,0.391061263,2.970032,0,2.218369527,1.721238881,1.288821413,56.30939162,5.220032,4.850036,0,91.089904,21.679992,21.200012,23.80065303,23.27372307,0.526929966,47.0743761,1.119356239,37.86489489
8/24/16,763,763.409973,755.359985,757.25,757.25,1744100,761.374285,762.0542836,717.9507772,-5.200012,-0.682013498,0,5.200012,2.059914561,1.969722676,1.045789129,51.11910675,8.049988,0,5.640015,84.489868,15.570007,26.840027,18.42825343,31.76715461,13.33890118,50.19540805,26.5739471,37.12987066
8/25/16,756,760.559998,754.73999,759.219971,759.219971,1623000,760.6857126,763.1280925,719.4098877,1.969971,0.260148036,1.969971,0,2.05349002,1.829028199,1.122721903,52.89067313,5.820008,0,0.619995,82.609925,12.100036,27.460022,14.64719403,33.24058459,18.59339056,47.88777862,38.82700576,36.21813468
8/26/16,760.049988,770,759.799988,769,769,2776800,761.3099976,763.9085694,720.92111,9.780029,1.288168037,9.780029,0,2.605385662,1.698383327,1.534038647,60.53730273,10.780029,9.440002,0,87.409974,21.540038,25.390015,24.64254022,29.04704559,4.404505371,53.68958581,8.203649376,33.55756446
8/29/16,768.719971,774.97998,768.599976,771.289978,771.289978,2198600,762.2857056,764.5028542,722.4798876,2.289978,0.297786476,2.289978,0,2.582856543,1.577070233,1.637756195,62.08899056,6.380004,4.97998,0,87.75,20.920042,25.390015,23.8405037,28.93449003,5.093986325,52.77499373,9.652272723,30.84560912
8/30/16,771.049988,771.840027,765.559998,767.580017,767.580017,1709200,763.7528511,764.4952364,724.11411,-3.709961,-0.481007287,0,3.709961,2.39836679,1.729419573,1.386804467,58.1029777,6.280029,0,3.039978,88.120055,20.920042,27.719971,23.74038691,31.45705141,7.716664498,55.19743831,13.98011345,28.73684205
8/31/16,766.599976,769.640015,764,769.159973,769.159973,1633800,765.1357073,764.9038058,725.702554,1.579956,0.205836,1.579956,0,2.339908877,1.605889604,1.457079535,59.30127675,5.640015,0,1.559998,88.570068,19.270018,29.279969,21.75680615,33.05853734,11.30173119,54.81534349,20.61782426,27.11902343
9/1/16,770.900024,772.039978,766.75,770.619995,770.619995,1792300,766.3028477,765.6647572,727.4107761,1.460022,0.18982033,1.460022,0,2.277059814,1.491183203,1.527015466,60.42762644,5.289978,2.399963,0,89.130005,21.669981,28.579957,24.31277884,32.06547223,7.752693383,56.37825107,13.75121299,23.67438264
9/2/16,774.109985,776,771.700012,772.440002,772.440002,2181800,768.472848,766.2204706,729.253776,1.820007,0.236174381,1.820007,0,2.244413184,1.384670117,1.620901005,61.84518232,5.380005,3.960022,0,89.660034,25.630003,27.869996,28.58576096,31.08407922,2.498318259,59.66984019,4.186902882,19.15179482
9/6/16,774.039978,789.47998,770.219971,788.869995,788.869995,3719800,772.7085657,767.3104713,731.3301093,16.429993,2.127025136,16.429993,0,3.257668885,1.285765109,2.533642314,71.70058791,19.260009,13.47998,0,104.01007,39.109983,23.979981,37.60211199,23.05544165,14.54667034,60.65755364,23.98163042,16.82824002
9/7/16,789.530029,790.789978,784.330017,784.47998,784.47998,2424600,774.9199914,768.1638038,732.7177755,-4.390015,-0.556494103,0,4.390015,3.024978251,1.507497244,2.00662274,66.74009058,6.459961,1.309998,0,104.450072,40.419981,19.359986,38.69789673,18.53515812,20.16273861,57.23305485,35.22918472,17.06078764
9/8/16,783.890015,786.5,781.440002,784.059998,784.059998,2030500,776.74428,768.9138038,733.8312201,-0.419982,-0.053536357,0,0.419982,2.808908376,1.429817584,1.964522193,66.26775127,5.059998,0,2.890015,104.940063,40.419981,22.250001,38.51720672,21.20258018,17.31462654,59.7197869,28.99311508,18.42921793
9/9/16,779.359985,781,760.109985,760.140015,760.140015,4257300,775.6814226,768.5128522,734.8181091,-23.919983,-3.050784769,0,23.919983,2.608272063,3.036257971,0.859041652,46.20884374,23.950013,0,21.330017,121.320069,40.419981,39.870057,33.3168134,32.86352978,0.45328362,66.18034317,0.684921833,17.6540329
9/12/16,757.349976,772.659973,756,771.48999,771.48999,3124700,776.0142821,768.524757,735.9357754,11.349975,1.493142681,11.349975,0,3.232679416,2.819382401,1.146591329,53.41451415,16.659973,0,4.109985,130.230042,40.419981,39.190003,31.03737078,30.09290514,0.94446564,61.13027592,1.545004707,16.23901011
9/13/16,768.77002,769.890015,759.049988,761.01001,761.01001,3117200,774.6414271,767.9747576,737.0682197,-10.47998,-1.358407774,0,10.47998,3.001773743,3.366567944,0.891642109,47.13587761,12.440002,0,0,137.450012,35.569945,39.190003,25.878459,28.51218594,2.633726944,54.39064494,4.842242533,16.50493056
9/14/16,762.200012,767.5,758.849976,761.090027,761.090027,2523000,773.0200021,767.6223784,738.0364421,0.080017,0.010514579,0.080017,0,2.793076833,3.126098805,0.893470427,47.1869227,8.650024,0,0.200012,138.050048,35.569945,33.75,25.765978,24.44765539,1.318322613,50.21363339,2.625427646,14.79432203
9/15/16,762,770.869995,757.580017,769.690002,769.690002,3034000,770.2800031,767.8914271,739.0357754,8.599975,1.129955024,8.599975,0,3.207855274,2.902806033,1.105087711,52.49604114,13.289978,3.369995,0,145.520018,38.93994,33.130005,26.75916381,22.76663064,3.992533178,49.52579445,8.061522733,12.59678753
9/16/16,773.280029,780.460022,771.659973,778.52002,778.52002,5499200,769.4285803,768.5528564,739.8741089,8.830018,1.147217448,8.830018,0,3.609438325,2.695462745,1.339079285,57.24813577,10.77002,9.590027,0,145.510009,39.089965,33.130005,26.86410733,22.76819665,4.095910681,49.63230399,8.252509659,12.60027755
9/19/16,779.969971,781.940002,771,775.099976,775.099976,2297200,768.1485771,769.0595209,740.5615533,-3.420044,-0.439300713,0,3.420044,3.351621302,2.747218549,1.220005341,54.95506332,10.940002,1.47998,0,150.070007,35.589965,33.130005,23.71557496,22.07636667,1.639208293,45.79194162,3.579687244,12.16652144
9/20/16,776,781.369995,776,780.219971,780.219971,1937200,771.0171423,770.150472,741.2536642,5.119995,0.660559303,5.119995,0,3.477933709,2.550988653,1.363366985,57.68748543,6.270019,0,0,150.059997,35.589965,30.090027,23.71715694,20.0519976,3.665159343,43.76915455,8.373840849,11.7660734
9/21/16,783.25,790.690002,779.01001,789.73999,789.73999,2718600,773.6242851,771.5914249,742.1405531,9.520019,1.220171151,9.520019,0,3.90951123,2.368775178,1.650435747,62.27035494,11.679992,9.320007,0,156.099974,44.909972,28.530029,28.77000607,18.2767673,10.49323878,47.04677337,22.30384365,11.88650335
9/22/16,794.27002,805.890015,794.27002,804.700012,804.700012,4078900,779.865714,773.6033296,743.1854424,14.960022,1.894297134,14.960022,0,4.698833428,2.199576951,2.136244166,68.11472745,16.150025,15.200013,0,166.960021,57.710022,28.530029,34.56517414,17.08794047,17.47723367,51.65311461,33.83577892,13.32111521
9/23/16,803.130005,807.75,802.119995,805.75,805.75,2353500,786.2457101,775.9128534,744.4129978,1.049988,0.130481917,1.049988,0,4.438201612,2.042464311,2.172964094,68.48372782,5.630005,1.859985,0,167.210021,55.609985,28.530029,33.25756714,17.06239185,16.19517529,50.31995899,32.18439683,15.3209362
9/26/16,801.799988,805.929993,797.150024,799.159973,799.159973,2651400,790.455706,777.8147583,745.5431085,-6.590027,-0.817874899,0,6.590027,4.121187211,2.367290218,1.740888033,63.51547426,8.779969,0,4.969971,156.729981,42.130005,33.5,26.88062918,21.37434062,5.506288551,48.2549698,11.41082167,14.42302129
9/27/16,801.849976,816.640015,801.109985,816.109985,816.109985,3819600,795.825701,780.0580909,746.8496636,16.950012,2.120978599,16.950012,0,5.037531839,2.198198059,2.291664219,69.62023057,17.480042,10.710022,0,167.750062,51.530029,33.5,30.71833678,19.97018636,10.74815042,50.68852314,21.20430772,13.42124436
9/28/16,818,830.140015,817.030029,828.719971,828.719971,4422100,803.4857003,782.7928525,748.2487745,12.609986,1.54513316,12.609986,0,5.578421421,2.041183912,2.732934249,73.21142208,14.03003,13.5,0,176.720094,65.030029,30.609985,36.79832187,17.32116836,19.47715351,54.11949023,35.98916663,13.92096233
9/29/16,828.26001,837.5,824.630005,829.049988,829.049988,4922200,810.461417,785.719994,749.7187744,0.330017,0.039822499,0.330017,0,5.203535391,1.895385061,2.745371111,73.30037611,12.869995,7.359985,0,165.640076,72.390014,9.279968,43.70320018,5.602489581,38.1007106,49.30568977,77.27447032,19.39164436
9/30/16,832.609985,839.950012,832.400024,837.309998,837.309998,4430600,817.2571324,788.9652332,751.1977743,8.26001,0.996322311,8.26001,0,5.421855006,1.760000414,3.080598711,75.49379219,10.900024,2.450012,0,159.880127,74.840026,5.169983,46.81008666,3.233662055,43.5764246,50.04374871,87.07665937,25.50104827
10/3/16,836,839.859985,831.25,836.73999,836.73999,2769400,821.8342721,792.1138044,752.62433,-0.570008,-0.068076101,0,0.570008,5.034579649,1.675000956,3.005717478,75.03568323,8.609985,0,1.150024,156.05011,74.840026,6.320007,47.95897036,4.04998561,43.90898475,52.00895597,84.42581461,31.18558913
10/4/16,840.909973,842.369995,830.26001,834.030029,834.030029,2950300,825.8742763,795.0466629,753.9478861,-2.709961,-0.323871338,0,2.709961,4.674966817,1.748926673,2.673049069,72.77466265,12.109985,2.51001,0,159.510071,77.350036,6.119995,48.49225852,3.836745205,44.65551332,52.32900373,85.33606631,37.09349189
10/5/16,838,845.669983,836.119995,844.359985,844.359985,3469100,832.3314209,797.6890433,755.4158861,10.329956,1.238559241,10.329956,0,5.078894615,1.62400334,3.127391731,75.7716237,11.639954,3.299988,0,157.860047,77.280029,6.119995,48.95477384,3.876848586,45.07792526,52.83162243,85.32375722,42.61222293
10/6/16,843.700012,847.210022,840.599976,841.659973,841.659973,2684000,835.9814191,800.4119001,756.7366638,-2.700012,-0.319770246,0,2.700012,4.716116429,1.700861101,2.772781637,73.49435785,6.610046,1.540039,0,153.700073,69.230041,6.119995,45.04229546,3.981777549,41.06051791,49.02407301,83.75582727,48.00531704
10/7/16,845.789978,845.950012,837.450012,839.429993,839.429993,2426200,837.5114223,803.0485666,758.0698859,-2.22998,-0.264950226,0,2.22998,4.379250969,1.738655308,2.518757427,71.58087703,8.5,0,3.149964,151.260071,67.750061,9.269959,44.79044638,6.128490446,38.66195594,50.91893683,75.92844302,53.17308531
10/10/16,843.25,845.200012,840.27002,841.710022,841.710022,1827100,839.3199986,806.9328526,759.3306641,2.280029,0.271616337,2.280029,0,4.229306543,1.614465643,2.619632422,72.37288533,5.770019,0,0,150.760071,67.750061,9.269959,44.93899515,6.148815756,38.7901794,51.08781091,75.92844302,57.99841404
10/11/16,841.02002,841.289978,828.349976,831,831,3588200,838.4185703,809.7666626,760.5024421,-10.710022,-1.272412318,0,10.710022,3.927213219,2.26414824,1.734521242,63.43052727,13.360046,0,11.920044,152.440125,58.430054,21.190003,38.32983868,13.90054161,24.42929708,52.23038029,46.77219837,59.74615366
10/12/16,834,837.669983,830.099976,834.090027,834.090027,2380400,838.0400041,813.2466634,761.6953315,3.090027,0.371844404,3.090027,0,3.867414203,2.102423366,1.839503054,64.78257002,7.570007,0,0,143.860107,43.230041,21.190003,30.05005481,14.72958935,15.32046546,44.77964416,34.21301296,59.77309895
10/13/16,829,831.799988,821.210022,829.280029,829.280029,3091400,837.3614327,816.4938064,762.8679986,-4.809998,-0.576676119,0,4.809998,3.591170331,2.295821554,1.564220148,61.00178837,12.880005,0,8.889954,151.110107,41.370056,30.079957,27.37742486,19.90598617,7.471438691,47.28341103,15.80139531,58.60288456
10/14/16,835.080017,835.73999,822.960022,822.960022,822.960022,2999800,834.3042951,819.030474,763.9382209,-6.320007,-0.762107705,0,6.320007,3.334658165,2.583263372,1.290870378,56.3484687,12.779968,3.940002,0,155.110106,45.310058,25.109986,29.21154473,16.18849129,13.02305344,45.40003602,28.68511698,59.83676279
10/17/16,821.5,822,811.679993,812.950012,812.950012,3361500,830.2028721,820.6699974,764.8859985,-10.01001,-1.216342196,0,10.01001,3.096468296,3.113745274,0.994451384,49.86089868,11.280029,0,11.280029,148.910093,34.600036,36.390015,23.23552105,24.43757456,1.20205351,47.6730956,2.521450506,58.50227299
10/18/16,822.109985,823.26001,815.02002,817.650024,817.650024,2512500,827.091448,822.6961902,765.9942213,4.700012,0.578142805,4.700012,0,3.211007132,2.891334897,1.110562161,52.61925859,10.309998,1.26001,0,145.190061,22.360046,36.390015,15.40053489,25.06370942,9.663174534,40.46424431,23.8807735,57.63738777
10/19/16,820.400024,820.669983,815.169983,817.690002,817.690002,2090700,823.6600166,824.4804774,767.1325548,0.039978,0.004889378,0.039978,0,2.984505051,2.684810976,1.111625764,52.64312374,5.5,0,0,137.820066,15.000061,36.390015,10.88380048,26.40400346,15.52020299,37.28780394,41.62273276,55.09083509
10/20/16,813.98999,815.710022,803.099976,810.320007,810.320007,3152000,820.7057319,825.4604782,768.1438883,-7.369995,-0.901318957,0,7.369995,2.771326119,3.019466977,0.917819648,47.85745359,14.590026,0,12.070007,141.510068,12.550049,48.460022,8.868661557,34.24492878,25.37626722,43.11359033,58.85909066,53.07529446
10/21/16,809.359985,819.419983,809,818.98999,818.98999,2793000,818.5485837,826.1409533,769.3075548,8.669983,1.069945568,8.669983,0,3.192658753,2.803790765,1.138693655,53.2424853,10.419983,3.709961,0,143.320066,16.26001,47.309998,11.34524317,33.01003085,21.66478768,44.35527402,48.84376922,50.53371979
10/24/16,824.950012,838.299988,822.210022,838.090027,838.090027,4060900,819.8071549,827.6809546,770.6473328,19.100037,2.332145354,19.100037,0,4.328900057,2.603519996,1.662710509,62.44428387,19.309998,18.880005,0,150.520079,32.630005,47.309998,21.67817425,31.43102124,9.752846994,53.10919548,18.36376338,45.74998387
10/25/16,839.299988,843.090027,833.219971,835.179993,835.179993,3248400,821.552865,829.3961937,772.0783325,-2.910034,-0.347222125,0,2.910034,4.01969291,2.625413853,1.531070199,60.49102073,9.870056,4.790039,0,148.750181,34.120056,47.309998,22.93782486,31.80500197,8.86717711,54.74282683,16.19787947,40.81242117
10/26/16,832.76001,833.440002,820,822.590027,822.590027,3998100,822.93001,829.7047671,773.2847771,-12.589966,-1.507455411,0,12.589966,3.732571988,3.337167578,1.118485033,52.79645669,15.179993,0,13.219971,157.320128,32.580017,60.529969,20.70937611,38.47566727,17.76629116,59.18504338,30.01821094,36.97402001
10/27/16,831.23999,831.719971,815.429993,818.359985,818.359985,7406400,823.031433,829.2114344,774.4241102,-4.230042,-0.514234535,0,4.230042,3.465959703,3.400944322,1.019116861,50.4733966,16.289978,0,4.570007,165.110106,32.580017,61.950012,19.73229731,37.5204241,17.78812679,57.25272141,31.06948692,33.76980886
10/28/16,782,789.48999,774.609985,776.320007,776.320007,10841100,817.1214337,826.700483,775.1543328,-42.039978,-5.137100881,0,42.039978,3.218391152,6.160875299,0.522391867,34.31388978,43.75,0,40.820008,203.090087,32.580017,102.77002,16.0421503,50.60316903,34.56101873,66.64531933,51.85813359,32.05050104
10/31/16,781.030029,793.700012,780.109985,789.820007,789.820007,5413300,814.1928623,824.4390548,775.9069994,13.5,1.738973603,13.5,0,3.952791784,5.720812778,0.690949335,40.86162256,17.380005,4.210022,0,207.110046,36.790039,90.849976,17.7635222,43.86555735,26.10203515,61.62907955,42.35343987,31.73487543
11/1/16,799,800.840027,776.710022,785.409973,785.409973,5305400,809.395717,821.9947683,776.8675544,-4.410034,-0.558359368,0,4.410034,3.670449514,5.627185722,0.652270903,39.47723718,24.130005,7.140015,0,223.670044,43.930054,90.849976,19.64056215,40.61785583,20.97729368,60.25841798,34.81222107,31.77767601
11/2/16,783.929993,784.75,763.549988,765.559998,765.559998,5026500,799.0342843,818.7342906,777.691999,-19.849975,-2.527339311,0,19.849975,3.408274549,6.643099242,0.51305489,33.90854444,21.859985,0,13.160034,232.650024,43.930054,95.120056,18.8824627,40.8854701,22.0030074,59.7679328,36.81406796,33.2785812
11/3/16,765.049988,777,764,767.030029,767.030029,3872500,789.2985751,815.0519118,778.3484436,1.470031,0.192020352,1.470031,0,3.269828581,6.168592154,0.530076961,34.64381037,13,0,0,232.870056,39.990052,95.120056,17.17268965,40.84683863,23.67414899,58.01952828,40.80375985,34.14419855
11/4/16,762.789978,766,753.22998,755.049988,755.049988,5122100,779.6499981,810.9276268,778.7867771,-11.980041,-1.561873792,0,11.980041,3.036269397,6.583695643,0.461180097,31.56216664,13.800049,0,10.77002,235.390076,39.990052,94.610047,16.98884366,40.19287839,23.20403474,57.18172205,40.57946124,36.86262789
